Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
22688241,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Myrtis,fanny,"(Lesson, 1838)",,,,,,Purple-collared Woodstar,,,LC,,3.1,2012,stable,N
14256,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mysateles,melanurus,"(Poey, 1865)",,,,,Capromys melanurus  |Mesocapromys melanurus  ,"Black-tailed Hutia, Bushy-tailed Hutia",,"jutía andaraz, jutía mona, jutía sata",VU,A2cd,3.1,2008,decreasing,N
14258,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Mysateles,prehensilis,"(Poeppig, 1824)",,,,,,Prehensile-tailed Hutia,,,NT,,3.1,2008,unknown,N
14260,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MYSTACINIDAE,Mystacina,robusta,"Dwyer, 1962",,,,,,New Zealand Greater Short-tailed Bat,,,CR,D,3.1,2008,unknown,N
14261,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MYSTACINIDAE,Mystacina,tuberculata,"Gray, 1843",,,,,,New Zealand Lesser Short-tailed Bat,,,VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,2008,decreasing,N
22716772,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Mystacornis,crossleyi,"(Grandidier, 1870)",,,,,,Crossley's Babbler,Mystacornis de Crossley,,LC,,3.1,2012,unknown,N
14262,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Mystromys,albicaudatus,"(A. Smith, 1834)",,,,,,"White-tailed Mouse, White-tailed Rat",,,EN,A3c,3.1,2008,decreasing,N
22704307,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myza,celebensis,"(Meyer & Wiglesworth, 1895)",,,,,,Dark-eared Myza,,,LC,,3.1,2012,unknown,N
22704310,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myza,sarasinorum,"Meyer & Wiglesworth, 1895",,,,,,White-eared Myza,,,LC,,3.1,2012,unknown,N
22703834,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,adolphinae,"Salvadori, 1876",,,,,,"Mountain Myzomela, Midget Myzomela",,,LC,,3.1,2012,unknown,N
22703813,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,albigula,"Hartert, 1898",,,,,,White-chinned Myzomela,,,DD,,3.1,2012,unknown,N
22703810,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,blasii,"(Salvadori, 1882)",,,,,,Drab Myzomela,,,LC,,3.1,2012,unknown,N
22703855,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,boiei,"(Müller, 1843)",,,,,,Banda Myzomela,,,LC,,3.1,2012,unknown,N
22703862,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,caledonica,"Forbes, 1879",,,,,,New Caledonian Myzomela,,,LC,,3.1,2012,unknown,N
22703868,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,cardinalis,"(Gmelin, 1788)",,,,,,Cardinal Myzomela,,,LC,,3.1,2012,decreasing,N
22703871,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,chermesina,"Gray, 1846",,,,,,Rotuma Myzomela,,,VU,D2,3.1,2012,stable,N
22703849,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,chloroptera,"Walden, 1872",,,,,,Sulawesi Myzomela,,,LC,,3.1,2012,unknown,N
22703824,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,cruentata,"Meyer, 1875",,,,,,Red Myzomela,,,LC,,3.1,2012,unknown,N
22703842,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,dammermani,"Siebers, 1928",,,,,,Sumba Myzomela,,,LC,,3.1,2012,unknown,N
22703884,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,eichhorni,"Rothschild & Hartert, 1901",,,,,,"Yellow-vented Myzomela, Crimson-rumped Myzomela",,,LC,,3.1,2012,decreasing,N
22703816,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,eques,"(Lesson & Garnot, 1827)",,,,,,"Red-throated Myzomela, Ruby-throated Myzomela",,,LC,,3.1,2012,unknown,N
22703845,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,erythrocephala,"Gould, 1840",,,,,,"Red-headed Myzomela, Red-headed Honeyeater",,,LC,,3.1,2012,stable,N
22703902,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,erythromelas,"Salvadori, 1881",,,,,,"Black-bellied Myzomela, Splendid Myzomela",,,LC,,3.1,2012,unknown,N
22703898,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,jugularis,"Peale, 1848",,,,,,"Orange-breasted Myzomela, Sulphur-breasted Myzomela",,,LC,,3.1,2012,stable,N
22703838,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,kuehni,"Rothschild, 1903",,,,,,"Crimson-hooded Myzomela, Wetar Myzomela",,,LC,,3.1,2015,decreasing,N
22703880,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,lafargei,"Pucheran, 1853",,,,,,"Scarlet-naped Myzomela, Red-capped Myzomela",,,LC,,3.1,2012,unknown,N
22703891,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,malaitae,"Mayr, 1931",,,,,,"Red-bellied Myzomela, Red-vested Myzomela",,,NT,,3.1,2012,decreasing,N
22703888,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,melanocephala,"(Ramsay, 1879)",,,,,,Black-headed Myzomela,,,LC,,3.1,2012,decreasing,N
22703827,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,nigrita,"Gray, 1858",,,,,,Black Myzomela,,,LC,,3.1,2012,unknown,N
22703820,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,obscura,"Gould, 1843",,,,,,"Dusky Myzomela, Dusky Honeyeater",,,LC,,3.1,2012,stable,N
22703877,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,pammelaena,"Sclater, 1877",,,,,,Ebony Myzomela,,,LC,,3.1,2012,unknown,N
22703830,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,pulchella,"Salvadori, 1891",,,,,,"Olive-yellow Myzomela, Crimson-fronted Myzomela",,,LC,,3.1,2012,unknown,N
22703910,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,rosenbergii,"Schlegel, 1871",,,,,,Red-collared Myzomela,,,LC,,3.1,2012,unknown,N
22703865,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,rubratra,"(Lesson, 1827)",,,,,,Micronesian Myzomela,,,LC,,3.1,2015,unknown,N
22703858,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,sanguinolenta,"(Latham, 1801)",,,,,,"Scarlet Myzomela, Scarlet Honeyeater",,,LC,,3.1,2012,stable,N
22703874,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,sclateri,"Forbes, 1879",,,,,,Scarlet-bibbed Myzomela,,,LC,,3.1,2012,unknown,N
22703895,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,tristrami,"Ramsay, 1881",,,,,,Sooty Myzomela,,,LC,,3.1,2012,decreasing,N
22703906,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,vulnerata,"(Müller, 1843)",,,,,,"Red-rumped Myzomela, Black-breasted Myzomela",,,LC,,3.1,2012,unknown,N
22703852,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,wakoloensis,"Forbes, 1883",,,,,,Wakolo Myzomela,,,LC,,3.1,2012,unknown,N
14288,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MYZOPODIDAE,Myzopoda,aurita,"Milne-Edwards & A. Grandidier, 1878",,,,,,"Eastern Sucker-footed Bat, Old World Sucker-footed Bat, Madagascar Sucker-footed Bat, Sucker-footed Bat",,,LC,,3.1,2008,unknown,N
136465,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MYZOPODIDAE,Myzopoda,schliemanni,"Goodman, Rakotondraparany & Kofoky, 2007",,,,,,Schliemann's Sucker-footed Bat,,,LC,,3.1,2008,unknown,N
22716760,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Myzornis,pyrrhoura,"Blyth, 1843",,,,,,Fire-tailed Myzornis,,,LC,,3.1,2012,unknown,N
14294,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Naemorhedus,baileyi,"Pocock, 1914",,,,,,Red Goral,,,VU,C2a(i),3.1,2008,decreasing,N
14295,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Naemorhedus,caudatus,"(Milne-Edwards, 1867)",,,,,,"Long-tailed Goral, Chinese Goral",Goral À Queue Longue,,VU,A2cd,3.1,2008,decreasing,N
14296,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Naemorhedus,goral,"(Hardwicke, 1825)",,,,,,"Himalayan Goral, Goral",Bouquetin Du Népal,,NT,,3.1,2008,decreasing,N
14303,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Naemorhedus,griseus,"Milne-Edwards, 1871",,,,,Naemorhedus caudatus subspecies griseus,"Chinese Goral, Grey Long-tailed Goral",,,VU,A2d,3.1,2008,decreasing,N
22709974,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Namibornis,herero,"(Meyer De Schauensee, 1931)",,,,,,Herero Chat,Traquet du Herero,,LC,,3.1,2012,stable,N
41589,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,NANDINIIDAE,Nandinia,binotata,"(Gray, 1830)",,,,,Viverra binotata,"African Palm Civet, Two-spotted Palm Civet, Tree Civet",Nandinie,,LC,,3.1,2015,unknown,N
8968,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nanger,dama,"(Pallas, 1766)",,,,,Gazella dama  ,"Dama Gazelle, Mhorr Gazelle, Addra Gazelle",Gazelle Dama,Gacela Dama,CR,C2a(i),3.1,2016,decreasing,N
8971,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nanger,granti,"(Brooke, 1872)",,,,,Gazella granti  |Nanger notata  |Nanger petersii  ,Grant's Gazelle,Gazelle de Grant,,LC,,3.1,2016,decreasing,N
63541,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nanger,soemmerringii,"(Cretzschmar, 1826)",,,,,Gazella soemmerringii  ,"Soemmerring's Gazelle, Gazelle de Soemmerring",,,VU,C1,3.1,2016,decreasing,N
22728841,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Nannococcyx,psix,"Olson, 1975",,,,,,St Helena Cuckoo,,,EX,,3.1,2012,,N
22686000,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Nannopsittaca,dachilleae,"O'Neil, Munn & Franke, 1991",,,,,,"Amazonian Parrotlet, Manu Parrotlet, Amazonian Parakeet",,Cotorrita Amazónica,NT,,3.1,2012,decreasing,N
22685997,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Nannopsittaca,panychlora,"(Salvin & Godman, 1883)",,,,,,Tepui Parrotlet,,,LC,,3.1,2012,stable,N
14325,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Nannosciurus,melanotis,"(Müller, 1840)",,,,,,Black-eared Squirrel,,,LC,,3.1,2008,decreasing,N
14333,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nanonycteris,veldkampii,"(Jentink, 1888)",,,,,Nanonycteris veldkampi  ,Veldkamp's Bat,,,LC,,3.1,2008,unknown,N
42612,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,DIPODIDAE,Napaeozapus,insignis,"(Miller, 1891)",,,,,,Woodland Jumping Mouse,,,LC,,3.1,2008,stable,N
22716075,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Napothera,brevicaudata,"(Blyth, 1855)",,,,,,"Streaked Wren-babbler, Streaked Wren-Babbler",,,LC,,3.1,2012,decreasing,N
22716079,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Napothera,crassa,"(Sharpe, 1888)",,,,,,"Mountain Wren-babbler, Mountain Wren-Babbler",,,LC,,3.1,2012,decreasing,N
22716094,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TIMALIIDAE,Napothera,epilepidota,"(Temminck, 1827)",,,,,,"Eyebrowed Wren-babbler, Eyebrowed Wren-Babbler",,,LC,,3.1,2012,decreasing,N
14352,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Nasalis,larvatus,"(Wurmb, 1787)",,,,,Nasalis capistratus  |Nasalis nasica  |Nasalis recurvus  ,"Proboscis Monkey, Long-nosed Monkey",Nasique,Mono Narigudo,EN,A2cd,3.1,2008,decreasing,N
22703049,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DENDROCOLAPTIDAE,Nasica,longirostris,"(Vieillot, 1818)",,,,,,Long-billed Woodcreeper,,,LC,,3.1,2012,decreasing,N
41683,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Nasua,narica,"(Linnaeus, 1766)",,,,,Nasua nelsoni  |Viverra narica,"White-nosed Coati, Coatimundi",,"Cozumbo, Pizote",LC,,3.1,2016,decreasing,N
41684,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Nasua,nasua,"(Linnaeus, 1766)",,,,,Viverra nasua,South American Coati,,"Coatí, Achuni, Tejón",LC,,3.1,2016,decreasing,N
72261777,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Nasuella,meridensis,(Thomas 1901),,,,,Nasua olivacea subspecies meridensis|Nasuella olivacea subspecies meridensis,Eastern Mountain Coati,,,EN,"B1ab(iii,v)",3.1,2016,decreasing,N
72261737,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PROCYONIDAE,Nasuella,olivacea,(Gray 1865),,,,,Nasua olivacea,Western Mountain Coati,,,NT,,3.1,2016,decreasing,N
136448,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,espiritosantensis,"Ruschi, 1951",,,,,Natalus macrourus|Natalus stramineus subspecies espiritosantensis,,,,NT,,3.1,2016,unknown,N
136824,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,jamaicensis,"Goodwin, 1959",,,,,,Jamaican Greater Funnel-eared Bat,,,CR,"B2ab(ii,iii)",3.1,2016,decreasing,N
136548,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,major,"Miller, 1902",,,,,,Hispaniolan Greater Funnel-eared Bat,,,NT,,3.1,2016,decreasing,N
136363,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,mexicanus,"Miller, 1902",,,,,Natalaus stramineus subspecies mexicanus|Natalus lanatus,Mexican Greater Funnel-eared Bat,,,LC,,3.1,2008,unknown,N
136777,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,primus,"Anthony, 1919",,,,,,Cuban Greater Funnel-eared Bat,,,VU,D2,3.1,2016,decreasing,N
14360,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,stramineus,"Gray, 1838",,,,,,Mexican Funnel-eared Bat,,,LC,,3.1,2008,unknown,N
14362,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Natalus,tumidirostris,"Miller, 1900",,,,,Natalus continentis  |Natalus haymani  ,Trinidadian Funnel-eared Bat,,,LC,,3.1,2008,unknown,N
136727,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,dubosti,"Voss, Lunde & Simmons, 2001",,,,,,"Dubost's Bristly Mouse, Dubost's Neacomys",,,LC,,3.1,2008,stable,N
14386,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,guianae,"Thomas, 1905",,,,,,Guiana Bristly Mouse,,,LC,,3.1,2008,stable,N
136570,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,minutus,"Patton, da Silva & Malcolm, 2000",,,,,,,,,LC,,3.1,2008,stable,N
136655,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,musseri,"Patton, da Silva & Malcolm, 2000",,,,,,,,,LC,,3.1,2008,stable,N
136352,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,paracou,"Voss, Lunde & Simmons, 2001",,,,,,,,,LC,,3.1,2008,stable,N
14387,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,pictus,"Goldman, 1912",,,,,,Painted Bristly Mouse,,,DD,,3.1,2008,unknown,N
14388,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,spinosus,"(Thomas, 1882)",,,,,,Bristly Mouse,,,LC,,3.1,2008,stable,N
42649,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,tenuipes,"Thomas, 1900",,,,,,Narrow-footed Bristly Mouse,,Ratón Espinoso De Thomas,LC,,3.1,2008,stable,N
22686672,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Neafrapus,boehmi,"(Schalow, 1882)",,,,,,Böhm's Spinetail,Martinet de Böhm,,LC,,3.1,2012,stable,N
22686668,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Neafrapus,cassini,"(Sclater, 1863)",,,,,,Cassin's Spinetail,Martinet à ventre blanc,,LC,,3.1,2012,stable,N
1087,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Neamblysomus,gunningi,"(Broom, 1908)",,,,,Amblysomus gunningi  ,Gunning's Golden Mole,,,EN,B1ab(iii)+2ab(iii),3.1,2015,unknown,N
1089,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Neamblysomus,julianae,"(Meester, 1972)",,,,,Amblysomus julianae  ,Juliana's Golden Mole,,,EN,B2ab(iii),3.1,2015,unknown,N
2857,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,amoenus,"(Thomas, 1900)",,,,,Bolomys amoenus  ,Pleasant Bolo Mouse,,,LC,,3.1,2008,stable,N
136665,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,benefactus,"(Thomas, 1919)",,,,,,,,,LC,,3.1,2008,decreasing,N
2858,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,lactens,"(Thomas, 1918)",,,,,Bolomys lactens  ,Rufous-bellied Bolo Mouse,,,LC,,3.1,2008,decreasing,N
2859,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,lasiurus,"(Lund, 1840)",,,,,Bolomys lasiurus  ,Hairy-tailed Bolo Mouse,,,LC,,3.1,2016,unknown,N
136481,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,lenguarum,"(Thomas, 1898)",,,,,,,,,LC,,3.1,2008,stable,N
2860,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,obscurus,"(Waterhouse, 1837)",,,,,Bolomys obscurus  ,Dark Bolo Mouse,,,NT,,3.1,2008,decreasing,N
2861,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,punctulatus,"(Thomas, 1894)",,,,,Bolomys punctulatus  ,Spotted Bolo Mouse,,,DD,,3.1,2008,unknown,N
2862,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,temchuki,"(Massoia, 1982)",,,,,Bolomys temchuki  ,Temchuk's Bolo Mouse,,,LC,,3.1,2008,stable,N
765,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Necromys,urichi,"(J.A. Allen & Chapman, 1897)",,,,,Akodon urichi  ,Northern Grass Mouse,,,LC,,3.1,2008,unknown,N
22710836,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Necropsar,rodericanus,"Slater, 1879",,,,,,"Rodrigues Starling, Rodriguez Starling",,,EX,,3.1,2012,,N
22728851,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Necropsittacus,rodricanus,"(Milne-Edwards, 1867)",,,,,Necropsittacus rodericanus,Rodrigues Parrot,,,EX,,3.1,2014,,N
22695185,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Necrosyrtes,monachus,"(Temminck, 1823)",,,,,,Hooded Vulture,"Percnoptère brun, Vautour charognard",,CR,A2acd+3cd+4acd,3.1,2015,decreasing,N
22717778,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,adelberti,"(Gervais, 1834)",,,,,,Buff-throated Sunbird,Souimanga à gorge rousse,,LC,,3.1,2012,stable,N
22717891,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,afra,"(Linnaeus, 1766)",,,,,,Greater Double-collared Sunbird,Grand Nectarin à double collier,,LC,,3.1,2012,stable,N
22717733,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,alinae,"(Jackson, 1904)",,,,,,"Blue-headed Sunbird, Ruwenzori Blue-headed Sunbird",Souimanga à tête bleue du Ruwenzori,,LC,,3.1,2012,decreasing,N
22717762,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,amethystina,"(Shaw, 1812)",,,,,,Amethyst Sunbird,Nectarin améthyste,,LC,,3.1,2012,stable,N
22717855,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,asiatica,"(Latham, 1790)",,,,,,Purple Sunbird,,,LC,,3.1,2012,stable,N
22717791,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,aspasia,"(Lesson & Garnot, 1828)",,,,,,Black Sunbird,,,LC,,3.1,2012,stable,N
22717750,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,balfouri,"(Sclater & Hartlaub, 1881)",,,,,,Socotra Sunbird,Souimanga de Socotra,,LC,,3.1,2012,decreasing,N
22717742,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,bannermani,"Grant & Mackworth-Praed, 1943",,,,,,Bannerman's Sunbird,Nectarin de Bannerman,,LC,,3.1,2012,stable,N
22717687,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,batesi,"(Ogilvie-Grant, 1908)",,,,,,Bates's Sunbird,Nectarin de Bates,,LC,,3.1,2012,stable,N
22718008,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,bifasciata,"(Shaw, 1812)",,,,,,Purple-banded Sunbird,Nectarin à double bande,,LC,,3.1,2012,stable,N
22717966,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,bocagii,"Shelley, 1879",,,,,,Bocage's Sunbird,Nectarin de Bocage,,LC,,3.1,2012,stable,N
22717846,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,bouvieri,"(Shelley, 1877)",,,,,,Orange-tufted Sunbird,Nectarin de Bouvier,,LC,,3.1,2012,stable,N
22717801,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,buettikoferi,"(Hartert, 1896)",,,,,,"Apricot-breasted Sunbird, Sumba Sunbird",,,LC,,3.1,2012,stable,N
22717794,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,calcostetha,"Jardine, 1843",,,,,,Copper-throated Sunbird,,,LC,,3.1,2012,stable,N
22718012,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,chalcomelas,"(Reichenow, 1905)",,,,,,Violet-breasted Sunbird,,,LC,,3.1,2012,stable,N
22717869,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,chalybea,"(Linnaeus, 1766)",,,,,,Southern Double-collared Sunbird,Petit Nectarin à double collier,,LC,,3.1,2012,stable,N
22717919,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,chloropygia,"Jardine, 1842",,,,,,Olive-bellied Sunbird,Souimanga à ventre olive,,LC,,3.1,2012,stable,N
22718027,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,coccinigaster,"(Latham, 1801)",,,,,,Splendid Sunbird,Souimanga éclatant,,LC,,3.1,2012,stable,N
22717817,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,comorensis,"(Peters, 1864)",,,,,,Anjouan Sunbird,,,LC,,3.1,2012,stable,N
22717998,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,congensis,"van Oort, 1910",,,,,,"Congo Sunbird, Congo Black-bellied Sunbird",Nectarin du Congo,,LC,,3.1,2012,decreasing,N
22717822,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,coquerellii,"Hartlaub, 1860",,,,,,Mayotte Sunbird,Souimanga de Mayotte,,LC,,3.1,2012,stable,N
22717945,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,cuprea,"(Shaw, 1812)",,,,,,"Copper Sunbird, Coppery Sunbird",Souimanga cuivré,,LC,,3.1,2012,stable,N
22717746,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Nectarinia,cyanolaema,"Jardine & Fraser, 1851",,,,,,Blue-throated Brown Sunbird,Souimanga à gorge bleue,,LC,,3.1,2012,stable,N
